7.233333333333333,108.0,-0.00393
7.316666666666666,-129.0,0.00455
7.383333333333334,31.4,-0.00166
7.466666666666667,158.0,-0.00542
7.533333333333333,133.0,-0.00467
7.6,145.0,-0.00504
7.666666666666667,146.0,-0.00506
7.683333333333334,102.0,-0.00376
7.733333333333333,162.0,-0.00553
7.733333333333333,176.0,-0.00596
7.8,115.0,-0.00413
7.85,115.0,-0.00414
7.85,147.0,-0.00509
7.883333333333334,153.0,-0.00529
7.983333333333333,89.3,-0.00338
8.0,134.0,-0.00472
8.083333333333334,70.2,-0.00281
8.1,142.0,-0.00495
8.266666666666667,-53.1,0.00231
8.266666666666667,136.0,-0.00478
8.383333333333333,116.0,-0.00417
8.416666666666666,152.0,-0.00524
8.433333333333334,46.8,-0.00212
8.566666666666666,139.0,-0.00487
8.633333333333333,59.9,-0.00251
8.683333333333334,153.0,-0.00528
8.8,155.0,-0.00533
8.9,175.0,-0.00592
9.133333333333333,143.0,-0.00497
9.133333333333333,148.0,-0.00512
9.216666666666667,108.0,-0.00395
9.216666666666667,116.0,-0.00418
9.25,155.0,-0.00533
9.25,-26.7,0.00152
9.4,137.0,-0.0048
9.8,166.0,-0.00565
9.883333333333333,111.0,-0.00403
9.933333333333334,142.0,-0.00495
10.016666666666667,127.0,-0.00451
10.15,134.0,-0.00471
10.183333333333334,151.0,-0.0052
10.183333333333334,108.0,-0.00393
10.316666666666666,164.0,-0.00561
10.35,141.0,-0.0049
10.483333333333333,132.0,-0.00466
10.65,46.8,-0.00212
11.166666666666666,-105.0,0.00386
11.183333333333334,148.0,-0.00513
11.233333333333333,138.0,-0.00483
11.383333333333333,-50.9,0.00224
11.616666666666667,150.0,-0.0052
11.866666666666667,132.0,-0.00464
11.933333333333334,162.0,-0.00553
11.983333333333333,163.0,-0.00557
12.066666666666666,-99.1,0.00367
12.283333333333333,121.0,-0.00432
12.5,139.0,-0.00487
12.6,162.0,-0.00554
12.783333333333333,48.3,-0.00216
12.966666666666667,183.0,-0.00616
13.033333333333333,96.0,-0.00358
13.316666666666666,-68.8,0.00277
13.333333333333334,142.0,-0.00495
13.7,142.0,-0.00495
13.816666666666666,126.0,-0.00447
13.916666666666666,110.0,-0.00399
13.95,139.0,-0.00487
14.0,137.0,-0.00479
14.05,124.0,-0.0044
14.2,137.0,-0.0048
14.2,32.3,-0.00169
14.616666666666667,164.0,-0.0056
14.633333333333333,90.0,-0.0034
14.716666666666667,151.0,-0.0052
14.733333333333333,115.0,-0.00413
14.85,123.0,-0.0044
14.966666666666667,146.0,-0.00506
15.033333333333333,136.0,-0.00478
15.1,130.0,-0.0046
15.233333333333333,25.1,-0.00147
15.433333333333334,-32.7,0.0017
15.983333333333333,170.0,-0.00577
16.25,142.0,-0.00495
16.433333333333334,109.0,-0.00397
16.516666666666666,192.0,-0.00643
16.55,164.0,-0.00559
16.666666666666668,175.0,-0.00592
16.833333333333332,111.0,-0.00404
17.0,153.0,-0.00526
17.0,-27.2,0.00153
17.333333333333332,121.0,-0.00433
17.333333333333332,117.0,-0.00421
17.333333333333332,115.0,-0.00413
17.5,155.0,-0.00535
17.833333333333332,164.0,-0.0056
17.833333333333332,152.0,-0.00526
17.833333333333332,188.0,-0.00631
18.0,130.0,-0.0046
18.0,146.0,-0.00507
18.0,152.0,-0.00525
18.0,143.0,-0.00499
18.166666666666668,162.0,-0.00555
18.166666666666668,138.0,-0.00483
18.166666666666668,149.0,-0.00517
18.333333333333332,163.0,-0.00558
18.5,109.0,-0.00398
18.5,128.0,-0.00452
18.666666666666668,133.0,-0.00467
18.833333333333332,158.0,-0.00542
18.833333333333332,-51.3,0.00225
19.0,160.0,-0.00549
19.166666666666668,163.0,-0.00557
19.166666666666668,135.0,-0.00474
19.166666666666668,112.0,-0.00404
19.333333333333332,122.0,-0.00436
19.5,98.3,-0.00365
19.5,181.0,-0.00611
19.666666666666668,123.0,-0.00438
20.166666666666668,143.0,-0.00496
20.333333333333332,189.0,-0.00634
20.333333333333332,144.0,-0.005
20.333333333333332,150.0,-0.00517
20.333333333333332,145.0,-0.00504
20.5,148.0,-0.00512
20.5,156.0,-0.00535
20.5,-48.3,0.00216
20.666666666666668,122.0,-0.00435
20.833333333333332,166.0,-0.00566
20.833333333333332,138.0,-0.00483
21.0,167.0,-0.0057
21.166666666666668,75.4,-0.00297
21.166666666666668,167.0,-0.00569
21.166666666666668,142.0,-0.00496
21.166666666666668,133.0,-0.00469
21.5,146.0,-0.00508
21.5,121.0,-0.00433
21.5,294.0,-0.00946
21.666666666666668,42.5,-0.00199
22.166666666666668,160.0,-0.00549
22.166666666666668,138.0,-0.00484
22.166666666666668,161.0,-0.00551
22.333333333333332,137.0,-0.00481
22.5,-82.4,0.00318
22.666666666666668,158.0,-0.00541
22.666666666666668,101.0,-0.00373
22.833333333333332,172.0,-0.00584
22.833333333333332,112.0,-0.00407
23.0,190.0,-0.00637
23.0,55.7,-0.00238
23.166666666666668,155.0,-0.00535
23.166666666666668,84.3,-0.00323
23.333333333333332,144.0,-0.00501
23.5,154.0,-0.0053
23.5,118.0,-0.00425
23.5,120.0,-0.00429
23.666666666666668,-58.3,0.00246
23.833333333333332,-71.5,0.00285
23.833333333333332,173.0,-0.00587
23.833333333333332,159.0,-0.00544
23.833333333333332,152.0,-0.00523
24.0,166.0,-0.00565
24.0,-185.0,0.00621
24.166666666666668,100.0,-0.00371
24.166666666666668,141.0,-0.00491
24.333333333333332,115.0,-0.00415
24.5,-162.0,0.00556
24.5,124.0,-0.00443
24.833333333333332,140.0,-0.0049
25.0,84.7,-0.00324
25.166666666666668,-140.0,0.00489
25.166666666666668,139.0,-0.00485
25.166666666666668,168.0,-0.00572
25.333333333333332,166.0,-0.00566
25.333333333333332,-266.0,0.00864
25.5,153.0,-0.00526
25.5,120.0,-0.00429
25.5,-70.7,0.00283
25.666666666666668,131.0,-0.00461
26.0,164.0,-0.0056
26.0,21.3,-0.00136
26.333333333333332,-265.0,0.00861
26.333333333333332,160.0,-0.00548
26.666666666666668,107.0,-0.0039
26.833333333333332,147.0,-0.00509
27.0,72.3,-0.00288
27.166666666666668,134.0,-0.0047
27.333333333333332,139.0,-0.00486
27.333333333333332,166.0,-0.00566
27.333333333333332,131.0,-0.00462
27.5,-107.0,0.0039
27.5,160.0,-0.00549
27.666666666666668,152.0,-0.00525
27.833333333333332,180.0,-0.00607
27.833333333333332,110.0,-0.00398
27.833333333333332,143.0,-0.00498
27.833333333333332,166.0,-0.00565
27.833333333333332,158.0,-0.00541
28.0,156.0,-0.00537
28.0,146.0,-0.00506
28.0,92.5,-0.00347
28.166666666666668,113.0,-0.00409
28.166666666666668,137.0,-0.00479
28.166666666666668,142.0,-0.00495
28.333333333333332,170.0,-0.00577
28.333333333333332,133.0,-0.00469
28.333333333333332,-95.5,0.00357
28.5,139.0,-0.00487
28.5,153.0,-0.00527
28.5,156.0,-0.00535
28.666666666666668,131.0,-0.00463
28.833333333333332,124.0,-0.00441
28.833333333333332,146.0,-0.00508
28.833333333333332,173.0,-0.00586
28.833333333333332,-76.8,0.00301
29.0,132.0,-0.00465
29.166666666666668,-112.0,0.00406
29.166666666666668,146.0,-0.00508
29.5,126.0,-0.00448
29.666666666666668,236.0,-0.00773
29.666666666666668,-181.0,0.00611
29.666666666666668,47.8,-0.00215
29.833333333333332,156.0,-0.00536
30.0,110.0,-0.00398
30.0,-111.0,0.00402
30.0,143.0,-0.00498
30.0,156.0,-0.00536
30.166666666666668,123.0,-0.00437
30.333333333333332,-51.2,0.00225
30.333333333333332,131.0,-0.00461
30.333333333333332,146.0,-0.00506
30.333333333333332,179.0,-0.00604
30.666666666666668,-37.0,0.00183
30.666666666666668,126.0,-0.00448
30.666666666666668,-76.3,0.00299
30.833333333333332,154.0,-0.00531
30.833333333333332,138.0,-0.00482
30.833333333333332,154.0,-0.0053
30.833333333333332,104.0,-0.00381
31.0,-40.7,0.00194
31.166666666666668,133.0,-0.00468
31.166666666666668,124.0,-0.00441
31.333333333333332,152.0,-0.00525
31.333333333333332,162.0,-0.00553
31.333333333333332,80.3,-0.00311
31.333333333333332,-35.9,0.00179
31.333333333333332,149.0,-0.00514
31.5,147.0,-0.0051
31.5,182.0,-0.00612
31.666666666666668,151.0,-0.0052
31.666666666666668,150.0,-0.0052
31.833333333333332,122.0,-0.00435
31.833333333333332,109.0,-0.00396
32.0,107.0,-0.0039
32.166666666666664,171.0,-0.00582
32.166666666666664,151.0,-0.00522
32.333333333333336,135.0,-0.00473
32.333333333333336,143.0,-0.00498
32.5,92.2,-0.00347
32.666666666666664,168.0,-0.00571
32.666666666666664,142.0,-0.00494
32.833333333333336,-189.0,0.00634
33.0,153.0,-0.00527
33.0,160.0,-0.00548
33.166666666666664,180.0,-0.00607
33.5,158.0,-0.00543
33.5,160.0,-0.00548
33.666666666666664,-74.8,0.00295
33.666666666666664,144.0,-0.005
33.833333333333336,-89.4,0.00338
33.833333333333336,131.0,-0.00461
34.0,122.0,-0.00435
34.333333333333336,129.0,-0.00457
34.333333333333336,39.3,-0.00189
34.5,160.0,-0.00547
34.666666666666664,209.0,-0.00694
34.833333333333336,-242.0,0.00792
35.0,159.0,-0.00544
35.0,135.0,-0.00473
35.166666666666664,159.0,-0.00546
35.166666666666664,154.0,-0.0053
35.166666666666664,-106.0,0.00389
35.166666666666664,168.0,-0.00571
35.333333333333336,141.0,-0.00491
35.5,142.0,-0.00494
35.666666666666664,104.0,-0.00382
35.833333333333336,167.0,-0.0057
36.166666666666664,38.4,-0.00187
36.333333333333336,154.0,-0.00529
36.666666666666664,119.0,-0.00427
36.833333333333336,162.0,-0.00555
37.0,108.0,-0.00394
37.0,130.0,-0.0046
37.333333333333336,21.7,-0.00137
37.5,136.0,-0.00477
37.666666666666664,153.0,-0.00526
37.666666666666664,148.0,-0.00514
37.666666666666664,163.0,-0.00557
38.0,-35.1,0.00177
38.166666666666664,101.0,-0.00373
38.5,141.0,-0.0049
38.5,133.0,-0.00466
38.666666666666664,149.0,-0.00516
38.666666666666664,137.0,-0.00479
38.833333333333336,121.0,-0.00433
39.166666666666664,135.0,-0.00474
39.333333333333336,110.0,-0.00399
39.5,126.0,-0.00446
39.5,130.0,-0.0046
39.666666666666664,157.0,-0.00539
39.833333333333336,171.0,-0.00581
39.833333333333336,147.0,-0.0051
39.833333333333336,68.6,-0.00277
40.0,-28.7,0.00158
40.0,142.0,-0.00494
40.0,92.5,-0.00348
40.166666666666664,163.0,-0.00556
40.166666666666664,143.0,-0.00497
40.333333333333336,156.0,-0.00537
40.5,158.0,-0.00542
40.666666666666664,-36.4,0.00181
40.666666666666664,132.0,-0.00465
40.666666666666664,142.0,-0.00495
40.833333333333336,-102.0,0.00375
41.333333333333336,188.0,-0.00633
41.333333333333336,153.0,-0.00528
41.666666666666664,149.0,-0.00516
41.666666666666664,145.0,-0.00503
41.666666666666664,113.0,-0.00408
41.833333333333336,133.0,-0.00468
42.166666666666664,125.0,-0.00443
42.5,126.0,-0.00448
42.833333333333336,132.0,-0.00465
43.0,154.0,-0.0053
43.333333333333336,126.0,-0.00447
43.333333333333336,132.0,-0.00464
43.5,170.0,-0.00578
43.666666666666664,-183.0,0.00617
43.666666666666664,149.0,-0.00517
43.833333333333336,140.0,-0.0049
44.166666666666664,164.0,-0.00561
44.166666666666664,141.0,-0.00492
44.166666666666664,163.0,-0.00558
44.166666666666664,-149.0,0.00516
44.5,117.0,-0.00419
44.5,152.0,-0.00526
44.5,149.0,-0.00514
44.666666666666664,26.5,-0.00151
44.833333333333336,59.1,-0.00248
45.0,162.0,-0.00555
45.166666666666664,147.0,-0.00509
45.166666666666664,-25.6,0.00149
45.166666666666664,-109.0,0.00396
45.166666666666664,152.0,-0.00523
45.5,64.3,-0.00264
45.5,85.7,-0.00327
45.666666666666664,164.0,-0.00561
46.0,74.1,-0.00293
46.0,160.0,-0.00547
46.0,142.0,-0.00493
46.166666666666664,-73.7,0.00292
46.166666666666664,152.0,-0.00526
46.333333333333336,124.0,-0.00442
46.833333333333336,165.0,-0.00562
46.833333333333336,101.0,-0.00373
47.0,139.0,-0.00484
47.166666666666664,154.0,-0.00531
47.166666666666664,155.0,-0.00533
47.333333333333336,123.0,-0.00439
47.5,177.0,-0.00599
47.833333333333336,129.0,-0.00456
48.0,-33.1,0.00171
48.166666666666664,133.0,-0.00468
48.333333333333336,135.0,-0.00475
48.666666666666664,125.0,-0.00444
48.666666666666664,145.0,-0.00504
48.833333333333336,134.0,-0.0047
49.0,109.0,-0.00396
49.0,65.2,-0.00267
49.166666666666664,137.0,-0.00481
49.333333333333336,135.0,-0.00474
49.5,154.0,-0.0053
49.833333333333336,157.0,-0.00538
49.833333333333336,143.0,-0.00496
50.0,126.0,-0.00447
50.0,128.0,-0.00454
50.166666666666664,37.5,-0.00184
50.333333333333336,98.9,-0.00367
50.333333333333336,151.0,-0.00522
50.333333333333336,193.0,-0.00647
50.333333333333336,-213.0,0.00707
50.333333333333336,148.0,-0.00513
51.0,125.0,-0.00445
51.333333333333336,163.0,-0.00557
51.333333333333336,98.8,-0.00366
51.5,175.0,-0.00591
51.666666666666664,149.0,-0.00514
51.666666666666664,146.0,-0.00507
51.666666666666664,99.5,-0.00368
51.666666666666664,130.0,-0.0046
51.833333333333336,123.0,-0.00437
52.0,135.0,-0.00473
52.0,138.0,-0.00483
52.5,170.0,-0.00579
52.5,-92.1,0.00346
52.5,-69.7,0.0028
52.833333333333336,147.0,-0.00509
52.833333333333336,173.0,-0.00588
53.0,149.0,-0.00515
53.0,160.0,-0.00547
53.5,135.0,-0.00475
53.5,140.0,-0.0049
53.5,138.0,-0.00483
53.666666666666664,139.0,-0.00485
53.833333333333336,-117.0,0.0042
54.0,170.0,-0.00577
54.166666666666664,127.0,-0.00451
54.166666666666664,-230.0,0.00756
54.333333333333336,130.0,-0.0046
54.333333333333336,167.0,-0.00568
54.333333333333336,160.0,-0.00548
54.333333333333336,184.0,-0.00619
54.333333333333336,147.0,-0.0051
54.666666666666664,153.0,-0.00527
54.666666666666664,221.0,-0.0073
54.833333333333336,127.0,-0.00451
54.833333333333336,-191.0,0.00641
55.0,84.8,-0.00325
55.0,150.0,-0.00519
55.0,-101.0,0.00373
55.333333333333336,117.0,-0.00419
55.333333333333336,57.6,-0.00244
55.333333333333336,74.9,-0.00295
55.5,159.0,-0.00545
55.5,-86.3,0.00329
55.5,154.0,-0.00529
55.666666666666664,169.0,-0.00574
55.833333333333336,99.5,-0.00368
55.833333333333336,118.0,-0.00423
56.0,143.0,-0.00499
56.166666666666664,139.0,-0.00485
56.166666666666664,132.0,-0.00465
56.166666666666664,211.0,-0.00701
56.333333333333336,-227.0,0.00746
56.5,136.0,-0.00477
56.5,145.0,-0.00504
56.5,145.0,-0.00505
56.666666666666664,165.0,-0.00563
56.833333333333336,-83.5,0.00321
56.833333333333336,106.0,-0.00389
57.0,172.0,-0.00583
57.0,-133.0,0.00466
57.166666666666664,134.0,-0.0047
57.333333333333336,149.0,-0.00515
57.5,27.5,-0.00154
57.666666666666664,143.0,-0.00498
57.833333333333336,-133.0,0.00469
58.0,127.0,-0.0045
58.166666666666664,126.0,-0.00447
58.166666666666664,137.0,-0.00481
58.5,-20.1,0.00132
58.5,-182.0,0.00613
58.666666666666664,150.0,-0.00518
59.166666666666664,-257.0,0.00836
59.333333333333336,155.0,-0.00533
59.333333333333336,-24.3,0.00145
59.333333333333336,-112.0,0.00405
59.5,79.2,-0.00308
59.666666666666664,156.0,-0.00538
59.666666666666664,44.3,-0.00204
59.666666666666664,167.0,-0.0057
59.833333333333336,157.0,-0.0054
59.833333333333336,178.0,-0.006
59.833333333333336,166.0,-0.00567
60.333333333333336,80.5,-0.00312
60.666666666666664,227.0,-0.00748
60.666666666666664,166.0,-0.00565
60.666666666666664,167.0,-0.0057
61.0,137.0,-0.00481
61.0,-198.0,0.0066
61.166666666666664,-171.0,0.00579
61.333333333333336,-39.4,0.0019
61.5,91.4,-0.00344
61.5,121.0,-0.00432
61.833333333333336,136.0,-0.00477
62.0,174.0,-0.0059
62.166666666666664,136.0,-0.00476
62.166666666666664,-92.5,0.00348
62.5,75.5,-0.00297
62.833333333333336,149.0,-0.00514
62.833333333333336,169.0,-0.00574
63.0,57.4,-0.00243
63.166666666666664,-31.5,0.00166
63.166666666666664,-97.0,0.00361
63.166666666666664,127.0,-0.00451
63.5,140.0,-0.00487
63.5,-90.9,0.00343
63.666666666666664,99.9,-0.0037
63.666666666666664,160.0,-0.00547
64.16666666666667,84.2,-0.00323
64.33333333333333,141.0,-0.00491
64.33333333333333,113.0,-0.0041
64.33333333333333,178.0,-0.00602
64.5,147.0,-0.00511
64.5,117.0,-0.00421
64.5,-76.6,0.003
64.5,87.3,-0.00332
64.66666666666667,-69.2,0.00278
64.66666666666667,-60.7,0.00253
64.83333333333333,80.8,-0.00313
65.0,-228.0,0.00751
65.0,123.0,-0.00438
65.66666666666667,155.0,-0.00535
65.83333333333333,157.0,-0.00539
65.83333333333333,155.0,-0.00534
66.16666666666667,147.0,-0.00511
66.16666666666667,178.0,-0.00601
66.33333333333333,137.0,-0.0048
66.5,152.0,-0.00524
66.83333333333333,148.0,-0.00512
66.83333333333333,132.0,-0.00464
67.16666666666667,-119.0,0.00426
67.16666666666667,170.0,-0.00579
67.33333333333333,-35.3,0.00178
67.5,179.0,-0.00606
67.83333333333333,132.0,-0.00464
68.0,118.0,-0.00423
68.0,127.0,-0.0045
68.16666666666667,97.5,-0.00363
68.33333333333333,160.0,-0.00549
68.33333333333333,49.1,-0.00219
68.33333333333333,-35.8,0.00179
68.33333333333333,133.0,-0.00468
68.66666666666667,137.0,-0.0048
68.66666666666667,212.0,-0.00702
68.83333333333333,117.0,-0.00421
68.83333333333333,185.0,-0.00623
69.0,163.0,-0.00558
69.33333333333333,187.0,-0.00627
69.33333333333333,147.0,-0.00511
69.5,106.0,-0.00387
70.0,155.0,-0.00533
70.0,141.0,-0.00491
70.0,166.0,-0.00565
70.33333333333333,142.0,-0.00495
70.66666666666667,158.0,-0.00543
71.5,85.3,-0.00326
71.66666666666667,141.0,-0.00491
72.0,158.0,-0.00542
72.0,135.0,-0.00473
72.0,109.0,-0.00396
72.16666666666667,165.0,-0.00562
72.5,145.0,-0.00502
72.66666666666667,-213.0,0.00707
72.83333333333333,102.0,-0.00376
73.0,127.0,-0.0045
73.33333333333333,38.6,-0.00187
73.5,158.0,-0.00542
73.5,153.0,-0.00528
73.66666666666667,149.0,-0.00515
73.66666666666667,150.0,-0.00518
73.66666666666667,119.0,-0.00427
74.0,136.0,-0.00478
74.66666666666667,135.0,-0.00473
74.66666666666667,158.0,-0.00541
74.66666666666667,171.0,-0.0058
74.66666666666667,145.0,-0.00505
74.83333333333333,165.0,-0.00562
75.16666666666667,141.0,-0.00493
75.16666666666667,99.5,-0.00368
75.16666666666667,-29.5,0.0016
75.5,-128.0,0.00453
76.0,128.0,-0.00452
76.33333333333333,100.0,-0.0037
76.33333333333333,-43.4,0.00202
76.33333333333333,48.1,-0.00216
76.33333333333333,137.0,-0.00479
76.5,157.0,-0.0054
77.0,135.0,-0.00472
77.16666666666667,24.7,-0.00146
77.16666666666667,140.0,-0.00489
77.33333333333333,157.0,-0.0054
77.5,148.0,-0.00511
77.5,142.0,-0.00496
78.33333333333333,142.0,-0.00494
78.5,152.0,-0.00523
78.5,148.0,-0.00511
78.5,56.3,-0.0024
78.66666666666667,-46.7,0.00211
79.33333333333333,-31.2,0.00165
79.83333333333333,-46.6,0.00211
79.83333333333333,178.0,-0.00602
80.33333333333333,149.0,-0.00516
80.33333333333333,128.0,-0.00454
80.33333333333333,159.0,-0.00544
80.5,158.0,-0.00543
80.66666666666667,177.0,-0.00599
81.33333333333333,165.0,-0.00564
81.83333333333333,175.0,-0.00594
81.83333333333333,88.1,-0.00334
82.16666666666667,141.0,-0.00492
82.33333333333333,127.0,-0.0045
82.33333333333333,147.0,-0.00509
82.5,146.0,-0.00506
82.66666666666667,141.0,-0.00493
82.66666666666667,168.0,-0.00571
82.66666666666667,139.0,-0.00487
82.83333333333333,132.0,-0.00464
82.83333333333333,294.0,-0.00946
83.0,140.0,-0.00489
83.33333333333333,133.0,-0.00467
83.66666666666667,150.0,-0.00517
84.0,156.0,-0.00535
84.16666666666667,163.0,-0.00556
84.33333333333333,88.9,-0.00337
84.5,186.0,-0.00624
84.66666666666667,74.0,-0.00292
86.0,168.0,-0.00571
86.16666666666667,154.0,-0.00531
86.16666666666667,151.0,-0.00522
86.33333333333333,118.0,-0.00422
86.33333333333333,169.0,-0.00574
86.33333333333333,127.0,-0.00449
86.5,161.0,-0.00552
86.66666666666667,163.0,-0.00557
87.0,133.0,-0.00467
87.0,149.0,-0.00516
87.0,162.0,-0.00553
87.16666666666667,-30.6,0.00164
87.33333333333333,133.0,-0.00468
87.83333333333333,124.0,-0.00441
88.0,134.0,-0.00471
88.16666666666667,37.9,-0.00185
88.16666666666667,154.0,-0.00531
88.5,104.0,-0.00381
88.5,153.0,-0.00527
88.5,170.0,-0.00578
88.5,114.0,-0.00411
88.66666666666667,125.0,-0.00443
88.66666666666667,90.4,-0.00341
88.66666666666667,50.0,-0.00221
89.33333333333333,159.0,-0.00546
89.83333333333333,-30.7,0.00164
90.5,-44.7,0.00206
90.5,-22.2,0.00139
90.66666666666667,-63.5,0.00261
90.83333333333333,133.0,-0.00468
91.0,46.3,-0.0021
91.0,146.0,-0.00508
91.16666666666667,130.0,-0.00459
91.33333333333333,143.0,-0.00497
91.5,152.0,-0.00523
91.5,147.0,-0.0051
91.66666666666667,130.0,-0.00458
91.66666666666667,93.4,-0.0035
92.0,113.0,-0.00408
92.0,173.0,-0.00586
92.16666666666667,132.0,-0.00465
92.33333333333333,-51.8,0.00227
92.66666666666667,118.0,-0.00424
93.33333333333333,148.0,-0.00512
93.5,157.0,-0.0054
93.83333333333333,124.0,-0.00441
93.83333333333333,105.0,-0.00385
94.66666666666667,141.0,-0.00493
94.83333333333333,-34.7,0.00176
95.33333333333333,171.0,-0.00581
95.5,68.0,-0.00275
95.66666666666667,129.0,-0.00456
95.83333333333333,165.0,-0.00563
96.0,143.0,-0.00496
96.0,129.0,-0.00457
96.33333333333333,133.0,-0.00469
96.33333333333333,158.0,-0.00541
96.5,116.0,-0.00417
96.66666666666667,33.0,-0.00171
96.83333333333333,108.0,-0.00394
96.83333333333333,22.9,-0.00141
96.83333333333333,154.0,-0.0053
96.83333333333333,155.0,-0.00533
97.5,123.0,-0.00437
97.83333333333333,141.0,-0.00491
98.33333333333333,142.0,-0.00496
98.66666666666667,21.7,-0.00137
98.83333333333333,149.0,-0.00516
99.33333333333333,117.0,-0.00421
99.66666666666667,109.0,-0.00397
