107	25	1380
58	22	1380
121	13	1380
27	14	1380
88	19	1390
18	24	1390
121	13	1390
45	21	1390
84	10	1390
72	9	1400
34	23	1400
120	18	1400
102	19	1400
9	17	1400
34	12	1400
37	27	1400
58	17	1400
44	17	1410
82	21	1410
53	23	1410
18	13	1410
72	23	1410
11	9	1410
85	8	1420
96	13	1420
117	22	1420
90	24	1420
48	11	1420
23	16	1420
84	20	1420
58	20	1420
39	9	1430
35	27	1430
103	6	1430
49	23	1430
47	13	1430
16	7	1430
94	17	1430
80	6	1430
37	24	1440
80	9	1440
120	10	1440
76	18	1440
107	9	1440
52	9	1440
20	12	1440
40	25	1450
86	8	1450
67	13	1450
20	10	1450
69	20	1450
32	6	1460
49	24	1460
17	8	1460
119	10	1460
56	25	1460
68	27	1460
22	19	1470
86	16	1470
67	6	1470
112	18	1470
33	9	1470
14	13	1470
20	6	1470
76	14	1470
26	10	1470
115	13	1480
9	24	1480
61	23	1480
120	26	1480
90	8	1480
99	19	1480
62	13	1480
80	8	1490
9	13	1490
42	21	1490
17	23	1490
102	12	1490
97	19	1490
89	13	1500
91	6	1500
64	16	1500
75	18	1500
17	20	1500
67	14	1500
28	15	1500
80	8	1500
51	21	1500
45	19	1510
61	9	1510
44	18	1520
78	21	1520
30	7	1520
94	15	1520
20	9	1520
25	17	1520
61	20	1520
74	16	1520
8	27	1520
58	26	1530
34	17	1530
8	7	1530
28	8	1530
42	25	1530
116	16	1530
120	9	1530
78	21	1540
25	17	1540
97	19	1540
54	26	1540
37	10	1550
55	9	1550
51	19	1550
69	16	1560
8	13	1560
47	24	1560
23	14	1560
67	24	1560
115	8	1560
28	7	1570
11	21	1570
56	10	1570
18	22	1570
18	11	1570
104	15	1570
56	18	1570
91	25	1570
116	20	1570
6	9	1570
53	11	1570
18	18	1580
57	9	1580
120	10	1580
18	7	1580
101	14	1590
39	17	1590
15	6	1590
120	9	1600
92	11	1600
74	11	1600
12	21	1610
99	14	1610
102	22	1610
113	7	1610
29	16	1610
11	17	1610
86	12	1610
11	27	1610
10	11	1620
63	24	1620
36	10	1620
76	22	1620
20	11	1620
108	25	1630
32	27	1630
18	17	1630
51	22	1630
76	13	1630
46	10	1630
107	15	1630
22	15	1640
95	8	1640
83	9	1640
73	22	1650
36	25	1650
33	20	1650
108	8	1650
21	9	1650
92	16	1650
68	21	1650
32	26	1650
100	24	1660
119	10	1660
39	9	1660
61	23	1660
81	18	1660
27	20	1660
35	11	1660
97	20	1660
6	26	1660
49	11	1660
27	10	1670
71	26	1670
34	18	1670
82	18	1670
70	9	1670
102	11	1680
81	16	1680
97	11	1680
54	12	1680
96	15	1680
49	24	1680
37	17	1690
120	10	1690
8	22	1690
62	18	1690
60	12	1700
120	13	1700
30	18	1700
77	21	1700
28	27	1710
114	19	1710
107	12	1710
30	8	1710
25	27	1720
89	19	1730
97	16	1730
29	12	1730
103	17	1730
44	6	1730
115	7	1740
54	25	1740
92	7	1740
12	25	1740
15	7	1740
63	22	1740
51	15	1740
120	13	1750
94	12	1750
70	21	1750
7	14	1750
69	11	1750
16	17	1750
107	22	1760
70	9	1760
33	23	1760
20	11	1760
17	23	1760
34	12	1760
52	14	1760
46	14	1760
85	13	1760
121	13	1770
8	24	1770
76	22	1770
23	9	1780
77	16	1780
9	7	1780
120	13	1780
96	23	1780
24	11	1780
74	27	1780
24	26	1790
50	8	1790
120	14	1790
54	25	1790
99	11	1790
74	20	1790
62	17	1790
32	9	1790
20	17	1800
67	13	1800
48	22	1800
67	23	1800
100	26	1800
24	10	1810
61	11	1810
39	8	1810
41	23	1810
73	26	1810
26	20	1810
104	14	1820
108	21	1820
39	15	1820
92	22	1820
13	15	1820
36	27	1820
51	7	1830
15	19	1830
40	26	1830
9	14	1840
110	21	1840
30	15	1840
120	10	1840
24	10	1840
42	19	1840
53	25	1840
98	9	1840
91	18	1850
103	17	1850
62	9	1850
100	6	1850
7	9	1850
76	7	1850
31	16	1860
64	22	1860
20	19	1860
120	14	1860
67	7	1860
47	23	1870
94	16	1870
12	12	1870
76	23	1870
27	9	1870
88	19	1870
103	23	1880
53	16	1880
71	13	1880
19	16	1880
80	12	1880
6	13	1880
35	26	1880
120	14	1880
94	15	1880
55	24	1890
25	24	1890
76	16	1890
19	27	1890
101	17	1890
113	7	1890
36	8	1900
33	13	1900
69	7	1900
9	15	1900
36	19	1900
56	11	1900
39	23	1900
24	11	1900
105	23	1900
114	16	1900
64	14	1910
83	20	1910
37	25	1910
81	12	1910
28	13	1910
40	21	1910
18	25	1920
12	27	1920
85	12	1920
30	7	1920
99	12	1920
90	21	1920
90	7	1920
97	18	1920
26	17	1920
14	12	1930
35	13	1930
100	11	1930
121	13	1930
41	18	1940
48	9	1940
121	13	1940
49	21	1940
90	18	1950
7	27	1950
25	18	1950
31	15	1960
8	16	1960
111	18	1960
39	15	1960
29	24	1960
115	24	1960
9	18	1960
95	21	1970
16	26	1970
46	18	1970
37	14	1970
79	19	1970
10	23	1980
93	16	1980
104	25	1980
63	19	1980
78	26	1980
74	23	1990
108	21	1990
76	7	2000
32	16	2000
48	27	2000
29	21	2000
111	8	2000
87	11	2000
110	27	2000
92	10	2000
59	18	2010
68	19	2010
116	26	2010
13	11	2010
52	10	2010
8	16	2010
119	10	2010
61	10	2010
72	25	2010
80	18	2010
47	21	2010
97	12	2020
18	11	2020
71	12	2020
116	22	2020
120	13	2030
121	13	2030
101	23	2030
9	13	2030
25	13	2030
52	25	2040
6	17	2040
120	13	2040
42	7	2040
73	23	2040
66	9	2050
121	13	2050
104	27	2050
34	7	2050
47	26	2050
62	21	2050
120	14	2050
16	12	2050
51	16	2050
105	12	2050
78	13	2060
88	7	2060
114	8	2060
104	18	2060
33	23	2060
68	11	2070
37	12	2070
49	7	2070
109	12	2070
54	24	2070
54	18	2070
14	20	2070
121	20	2080
64	15	2080
103	13	2080
47	8	2080
120	13	2080
34	13	2080
96	9	2080
69	17	2090
81	11	2090
39	27	2090
68	25	2090
24	24	2090
17	13	2090
28	26	2100
82	16	2100
35	11	2110
121	12	2110
67	11	2110
103	18	2110
50	14	2110
68	22	2110
21	27	2110
32	14	2110
120	12	2110
62	22	2120
120	10	2130
8	25	2130
25	9	2130
84	10	2130
72	20	2130
119	26	2130
39	7	2130
63	6	2140
94	15	2140
114	8	2140
49	10	2140
54	8	2150
27	9	2150
50	14	2160
10	12	2160
47	20	2160
41	27	2160
58	23	2160
87	8	2170
110	9	2170
62	10	2170
102	22	2170
105	25	2170
67	20	2170
121	13	2170
20	14	2180
75	24	2180
41	17	2180
22	26	2180
7	28	2180
104	12	2180
102	27	2180
38	9	2180
21	14	2180
73	22	2190
43	16	2190
61	14	2190
112	25	2200
121	13	2200
87	13	2200
17	19	2200
94	8	2210
25	11	2210
96	14	2210
38	11	2210
67	12	2210
121	12	2210
28	23	2220
84	11	2220
29	10	2220
14	7	2220
40	16	2220
77	27	2220
72	22	2230
62	10	2230
19	12	2230
16	23	2230
111	27	2230
51	16	2230
23	23	2230
39	13	2240
107	9	2240
16	10	2250
66	27	2250
53	24	2250
62	11	2250
43	12	2250
79	26	2250
57	10	2260
83	15	2260
42	23	2260
119	11	2260
19	14	2260
94	23	2260
102	28	2270
60	25	2270
64	14	2270
13	26	2270
108	22	2270
111	12	2270
60	10	2270
43	17	2280
58	25	2280
70	26	2280
99	25	2280
63	18	2280
8	23	2290
114	27	2290
70	20	2290
41	26	2290
95	23	2290
120	10	2290
38	26	2300
81	23	2300
68	21	2300
43	17	2300
44	25	2300
76	12	2300
118	20	2300
97	27	2310
49	13	2310
91	12	2310
40	6	2310
100	11	2310
54	11	2310
86	13	2320
74	14	2320
102	27	2320
105	14	2320
70	25	2330
60	27	2330
22	25	2330
45	14	2330
109	13	2330
40	23	2330
121	13	2330
83	13	2340
102	19	2340
77	22	2340
52	23	2340
7	10	2340
93	26	2340
59	27	2340
36	17	2350
29	22	2350
63	21	2350
39	23	2350
75	22	2350
114	21	2350
53	6	2350
32	6	2350
120	10	2360
26	12	2360
87	15	2360
79	9	2360
50	26	2360
102	21	2370
87	13	2370
33	22	2380
56	12	2380
83	23	2380
108	22	2380
23	19	2380
25	9	2380
46	12	2390
79	25	2390
8	14	2390
31	19	2390
112	23	2400
11	18	2400
59	20	2400
7	13	2400
93	9	2400
27	10	2400
64	7	2400
52	26	2410
91	14	2410
26	8	2410
61	11	2430
51	7	2430
101	16	2430
16	23	2440
102	22	2440
52	22	2440
60	24	2440
120	12	2440
93	26	2450
8	7	2450
58	7	2450
62	24	2450
121	13	2450
59	7	2460
103	21	2460
98	14	2460
22	22	2470
66	17	2470
83	20	2470
36	12	2470
107	9	2470
52	18	2470
70	23	2470
121	13	2470
48	11	2480
47	26	2480
72	17	2480
62	27	2480
121	13	2480
97	19	2490
59	11	2490
83	17	2490
66	26	2490
51	27	2490
14	16	2490
49	12	2490
20	26	2500
40	20	2500
59	26	2500
68	21	2500
34	10	2500
121	12	2500
42	23	2510
56	24	2510
67	9	2510
121	13	2510
37	14	2520
14	16	2520
94	20	2520
28	11	2520
85	20	2520
54	12	2530
115	25	2530
63	24	2530
27	19	2530
108	21	2530
57	21	2540
114	22	2540
64	23	2540
77	13	2540
33	9	2540
57	25	2550
102	26	2550
41	24	2550
93	27	2550
48	11	2550
78	23	2550
14	19	2550
121	13	2560
13	9	2560
49	18	2560
74	12	2570
107	24	2570
51	8	2570
14	11	2570
103	27	2570
98	14	2580
57	13	2580
86	24	2580
63	15	2580
121	12	2580
9	11	2580
115	25	2580
102	22	2590
93	10	2590
120	13	2590
92	17	2590
115	12	2590
10	22	2600
38	12	2600
84	21	2600
108	21	2600
77	12	2600
22	15	2610
96	19	2610
15	20	2610
66	20	2610
78	6	2620
12	23	2620
47	21	2620
7	7	2630
76	9	2630
97	7	2630
121	13	2630
18	15	2630
46	15	2630
86	27	2640
52	15	2640
71	9	2640
17	12	2640
82	23	2650
33	7	2650
102	24	2650
25	17	2650
109	18	2660
12	21	2660
40	6	2660
30	9	2660
17	10	2660
57	12	2660
105	7	2660
60	9	2660
77	21	2670
19	18	2670
120	11	2670
28	23	2670
118	25	2670
94	24	2670
47	17	2680
81	11	2680
118	23	2680
83	24	2680
121	12	2680
98	26	2690
51	8	2690
118	24	2690
13	12	2690
109	13	2690
14	17	2690
25	16	2700
59	21	2700
113	25	2700
52	17	2700
37	6	2700
8	25	2700
105	24	2710
86	23	2710
21	12	2710
9	12	2720
108	12	2720
121	13	2720
40	27	2720
120	13	2730
74	10	2730
60	9	2730
16	24	2730
79	23	2730
113	26	2740
120	13	2740
24	23	2740
69	14	2740
86	13	2740
107	13	2740
113	16	2740
13	22	2750
57	18	2750
24	26	2750
121	12	2750
36	10	2750
7	17	2750
111	9	2760
25	8	2760
70	7	2760
58	9	2760
84	12	2770
7	26	2770
31	12	2770
42	11	2770
108	22	2770
24	15	2770
8	19	2770
42	17	2780
101	6	2780
25	22	2780
101	16	2780
49	24	2780
34	27	2780
29	16	2780
120	12	2780
118	27	2780
113	7	2790
46	12	2790
121	12	2790
99	12	2790
8	22	2790
121	13	2800
78	26	2800
106	13	2800
63	26	2800
115	22	2800
35	18	2810
89	15	2810
110	15	2820
47	21	2820
31	27	2820
121	12	2820
8	13	2820
30	15	2830
35	20	2830
36	8	2840
120	12	2840
77	9	2840
7	21	2840
27	16	2840
117	20	2840
16	21	2850
70	26	2850
83	7	2850
94	26	2850
60	22	2860
41	17	2860
120	9	2860
97	26	2860
26	21	2870
75	11	2870
51	25	2870
7	18	2870
16	26	2870
106	23	2880
38	27	2880
121	13	2880
6	11	2880
111	7	2890
97	13	2890
97	18	2890
19	23	2900
68	20	2900
104	25	2900
106	15	2900
91	25	2900
121	13	2900
29	13	2910
54	7	2910
83	18	2910
49	24	2910
44	16	2910
121	13	2910
101	20	2910
60	6	2920
74	9	2920
121	13	2920
34	7	2930
32	23	2930
9	7	2940
120	13	2940
85	24	2940
77	6	2950
67	11	2950
95	9	2950
120	12	2950
107	23	2950
99	23	2960
67	6	2960
16	26	2960
44	15	2960
35	23	2970
121	13	2970
24	26	2970
91	9	2980
103	6	2980
37	6	2980
13	20	2980
121	13	2980
51	17	2980
81	7	2990
45	17	2990
82	11	2990
56	13	2990
16	11	3000
120	11	3000
7	23	3000
44	27	3000
59	22	3000
60	11	3000
40	16	3000
31	17	3010
82	18	3010
101	10	3010
67	13	3010
103	27	3010
121	12	3010
43	24	3010
43	14	3020
47	9	3030
121	13	3030
78	18	3030
115	23	3030
18	13	3030
45	20	3030
30	22	3030
98	27	3040
120	13	3040
12	23	3040
46	25	3040
83	23	3040
71	22	3040
21	26	3050
6	20	3050
17	19	3050
59	21	3060
64	27	3060
17	23	3060
53	13	3060
32	17	3060
100	8	3070
121	13	3070
65	16	3070
91	7	3070
50	14	3070
90	16	3070
26	19	3080
46	6	3080
119	9	3080
88	24	3080
94	26	3080
13	26	3090
69	17	3090
28	23	3090
58	6	3090
9	13	3100
43	15	3100
67	17	3100
120	10	3100
90	24	3110
97	20	3110
121	12	3110
67	13	3120
76	22	3120
105	15	3120
78	16	3120
61	7	3120
108	24	3120
96	25	3130
86	22	3130
32	17	3130
63	9	3140
45	7	3140
24	23	3150
38	13	3150
110	6	3160
57	14	3160
37	7	3160
26	12	3160
40	14	3170
7	14	3170
71	21	3170
98	21	3170
85	12	3170
98	9	3180
11	24	3190
82	25	3190
105	18	3190
77	23	3190
10	25	3190
35	9	3200
114	18	3200
104	11	3200
121	13	3200
29	20	3200
11	7	3210
38	11	3210
83	26	3220
68	19	3220
44	19	3220
76	23	3220
106	10	3230
25	16	3230
13	15	3230
106	21	3230
94	21	3230
8	22	3230
52	21	3230
76	22	3230
34	24	3230
118	27	3230
74	13	3240
120	10	3240
15	23	3240
65	10	3240
107	21	3250
59	13	3250
120	12	3260
12	12	3270
108	15	3270
22	8	3270
58	19	3270
120	12	3280
99	11	3280
78	13	3280
42	14	3280
58	19	3280
27	17	3280
37	14	3290
74	15	3290
44	27	3290
104	18	3290
35	9	3300
15	26	3300
33	11	3310
120	12	3310
32	16	3310
121	19	3310
32	24	3320
18	18	3320
119	9	3320
44	10	3320
67	19	3330
74	10	3330
15	11	3330
82	7	3330
101	10	3330
110	19	3340
109	13	3340
72	23	3340
6	25	3350
53	11	3350
53	24	3360
102	6	3360
96	26	3360
54	18	3360
36	18	3360
107	24	3370
36	12	3370
121	13	3370
48	20	3370
8	19	3380
103	23	3380
44	16	3380
20	12	3380
111	21	3380
36	19	3390
28	21	3390
65	21	3390
37	9	3390
77	22	3390
41	23	3390
104	10	3400
16	23	3400
101	25	3400
98	9	3400
23	6	3410
106	27	3410
95	20	3410
110	12	3410
24	12	3410
67	20	3420
108	26	3420
77	19	3430
27	22	3430
103	6	3430
73	17	3440
6	22	3440
16	8	3440
80	6	3440
58	24	3440
104	21	3440
120	10	3450
96	15	3450
120	10	3460
82	27	3460
47	16	3470
42	18	3470
71	22	3470
120	9	3470
75	20	3470
72	26	3480
106	26	3480
22	21	3480
88	12	3480
19	24	3480
15	15	3480
107	8	3490
6	28	3490
50	11	3490
81	9	3490
20	6	3500
37	6	3500
121	13	3500
62	16	3510
38	6	3510
57	8	3520
93	9	3520
77	11	3520
68	25	3520
46	14	3530
61	16	3530
80	11	3530
68	8	3540
26	12	3540
73	27	3540
49	26	3550
27	12	3560
120	8	3560
99	7	3560
30	21	3560
100	20	3560
33	8	3570
49	9	3570
86	9	3570
120	11	3570
73	27	3570
120	10	3580
36	28	3580
89	24	3590
76	13	3590
29	22	3590
14	16	3600
23	24	3600
57	26	3600
40	8	3600
68	17	3610
115	23	3620
80	9	3630
51	10	3630
111	23	3630
45	26	3630
54	13	3640
81	9	3640
13	8	3640
118	26	3650
60	8	3650
36	21	3650
54	21	3650
48	19	3660
86	8	3660
96	13	3660
30	23	3660
103	16	3670
101	8	3670
121	13	3680
37	26	3680
62	15	3690
70	16	3690
67	23	3690
121	12	3700
33	23	3700
43	20	3700
120	11	3710
92	11	3710
53	24	3710
118	12	3710
86	14	3710
81	20	3710
48	27	3720
101	15	3720
10	23	3720
44	15	3720
7	8	3730
72	24	3730
68	13	3740
30	17	3750
61	26	3750
9	6	3750
66	12	3750
85	10	3770
59	15	3770
88	21	3770
103	18	3770
71	10	3780
63	20	3780
13	13	3780
106	22	3790
11	23	3790
52	9	3800
45	22	3810
6	14	3810
85	17	3810
60	14	3820
100	18	3820
31	11	3820
53	9	3820
78	18	3830
116	9	3840
90	8	3840
7	12	3850
57	22	3850
50	17	3850
91	12	3850
52	25	3860
68	15	3860
79	11	3860
46	14	3880
99	7	3880
98	25	3890
103	17	3890
51	18	3890
92	14	3900
106	9	3900
75	13	3900
110	23	3910
74	7	3910
109	17	3920
79	17	3920
45	23	3920
108	23	3920
89	20	3930
42	8	3930
91	12	3930
74	10	3940
47	26	3940
108	26	3950
105	12	3950
96	27	3980
113	25	3990
16	7	4000
15	25	4000
47	22	4000
6	17	4000
116	25	4010
84	19	4020
64	14	4020
100	15	4020
27	18	4030
26	26	4040
100	14	4040
99	20	4040
38	20	4050
28	25	4060
71	26	4080
89	18	4080
67	16	4090
79	21	4090
54	25	4110
111	24	4110
120	14	4120
92	17	4120
95	6	4130
97	27	4140
14	19	4150
120	13	4160
42	12	4160
49	21	4160
92	7	4170
112	24	4170
81	19	4180
78	17	4190
49	26	4190
24	25	4200
106	23	4200
42	6	4210
80	24	4210
82	15	4210
34	11	4230
94	24	4230
89	9	4230
68	23	4240
109	16	4250
81	14	4260
105	14	4260
57	17	4260
10	13	4270
63	6	4280
31	25	4290
111	21	4290
63	26	4290
27	17	4300
121	12	4300
67	19	4310
32	13	4320
60	9	4330
111	7	4330
67	11	4350
78	11	4350
97	11	4360
91	11	4380
103	22	4380
24	18	4390
18	21	4390
54	24	4390
85	11	4390
87	9	4400
84	7	4420
117	21	4430
25	8	4440
81	16	4440
22	15	4440
35	9	4450
92	25	4450
120	10	4450
88	12	4470
120	10	4480
112	18	4500
87	18	4500
120	14	4510
55	17	4510
103	22	4510
42	13	4510
82	21	4520
115	19	4520
120	13	4530
121	13	4590
39	9	4590
113	23	4610
109	8	4610
41	23	4620
81	23	4630
43	8	4630
20	19	4650
29	12	4650
70	17	4660
6	8	4660
31	16	4670
89	18	4670
120	10	4680
57	27	4700
42	14	4700
89	20	4710
121	11	4710
30	22	4720
91	17	4730
86	7	4740
53	25	4750
87	15	4750
93	25	4750
23	18	4770
112	14	4770
121	10	4780
86	16	4790
17	28	4790
85	27	4800
6	10	4800
73	7	4820
49	8	4820
110	11	4830
16	25	4840
59	24	4840
63	11	4870
63	26	4880
81	12	4890
